0,0,0,0,0,0,0,0,0,0,149,252,252,252,253,152,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,21,209,252,204,81,10,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,11,147,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,44,253,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,188,209,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,69,192,0,0,0,0,0,0,35,51,0,65,124,124,124,77,0,0,0,0
0,0,0,0,0,0,0,0,140,190,0,0,0,26,202,202,216,223,196,216,253,253,253,233,202,0,0,0
0,0,0,0,0,0,0,26,187,34,52,22,0,184,216,217,253,253,128,131,253,253,253,253,179,0,0,0
0,0,0,0,0,0,0,189,253,187,217,52,0,172,45,46,69,69,7,36,215,248,253,182,21,0,0,0
0,0,0,0,0,0,55,242,204,51,165,34,0,0,0,0,0,0,0,0,13,162,253,156,0,0,0,0
0,0,0,0,0,0,158,253,113,0,0,0,0,0,0,0,0,0,0,0,36,253,253,156,0,0,0,0
0,0,0,0,0,126,250,193,4,0,0,0,0,0,0,0,0,0,0,128,247,142,8,5,0,0,0,0
0,0,0,0,0,254,253,191,0,0,0,0,0,0,0,0,0,0,134,203,128,57,0,0,0,0,0,0
0,0,0,0,0,255,253,204,24,0,0,0,0,0,0,0,52,156,250,225,34,0,0,0,0,0,0,0
0,0,0,0,0,254,253,253,185,18,0,0,0,0,46,131,249,175,122,59,0,0,0,0,0,0,0,0
0,0,0,0,0,219,240,253,253,186,36,175,211,211,225,115,43,18,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,158,146,202,253,253,253,253,249,138,48,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,38,4,34,212,235,235,235,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,51,238,253,253,253,255,253,143,38,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,238,252,252,252,252,253,252,252,84,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,222,252,252,252,252,253,252,252,199,25,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,101,249,252,252,252,253,252,252,249,99,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,225,252,252,252,253,252,252,145,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,176,253,253,253,253,255,253,228,47,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,128,252,252,252,252,253,252,70,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,88,246,252,252,252,253,252,209,97,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,209,252,252,252,253,252,252,242,91,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,38,221,252,252,253,252,252,252,252,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,79,255,253,253,253,253,192,12,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,181,252,252,252,253,74,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,252,252,252,253,167,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,252,252,252,253,167,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,240,252,252,252,253,167,0,0,0,0,0,0,0
0,0,0,0,0,0,0,13,113,114,50,113,113,113,255,253,253,253,253,204,15,0,0,0,0,0,0,0
0,0,0,0,0,0,0,154,252,253,237,252,252,252,253,252,252,252,252,15,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,169,252,253,252,252,252,252,253,252,252,198,55,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,150,239,253,252,252,252,252,237,242,192,28,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,63,174,252,252,157,112,50,74,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,172,173,131,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,252,253,252,82,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,102,234,253,203,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,252,203,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,253,142,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,252,61,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,253,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,142,233,212,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,31,10,113,253,244,40,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,233,91,233,252,122,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,82,254,213,254,213,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,41,123,243,253,130,172,252,123,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,31,173,254,192,224,40,51,131,254,91,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,193,252,233,50,20,0,10,10,50,172,82,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,21,254,192,0,0,0,0,0,0,0,0,234,50,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,102,253,111,0,0,0,0,0,0,0,0,71,92,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,82,234,213,82,0,0,0,0,0,0,82,255,253,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,112,212,243,122,0,0,0,0,123,243,253,130,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,41,224,20,0,0,0,163,203,223,82,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,61,20,0,0,41,243,122,20,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,202,254,255,139,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,58,180,204,253,253,237,49,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,21,107,240,253,253,253,253,253,138,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,14,33,114,208,253,253,253,253,253,253,253,138,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,9,178,253,253,253,253,253,177,170,253,253,253,138,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,17,253,253,253,253,253,197,16,83,253,253,253,138,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,17,253,162,253,253,176,85,0,173,253,253,253,138,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,17,225,193,24,24,11,0,0,246,253,253,253,138,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,7,57,64,0,0,0,0,97,250,253,253,253,138,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,5,246,253,253,229,4,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,45,172,251,253,253,228,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,66,253,189,253,253,228,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,60,142,101,253,253,106,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,156,253,253,253,65,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,38,172,253,253,173,13,0,0,22,32,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,230,253,253,253,205,131,72,86,131,225,55,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,87,253,253,253,253,253,239,215,129,158,13,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,66,253,253,253,253,253,186,106,128,19,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,47,179,173,23,253,253,138,0,94,23,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,3,152,237,49,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,22,114,192,254,253,200,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,162,252,252,253,252,252,237,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,87,251,252,252,65,21,83,245,252,62,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,190,252,252,155,0,0,0,83,242,239,42,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,190,252,252,42,0,0,0,0,79,253,186,9,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,191,253,253,122,0,0,0,0,0,175,253,83,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,127,246,252,252,191,111,43,0,0,11,205,47,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,135,252,252,253,252,242,161,39,57,247,118,15,22,22,22,22,16,0,0,0,0,0
0,0,0,0,0,0,42,154,242,253,252,252,252,252,253,252,210,225,252,253,252,252,189,0,0,0,0,0
0,0,0,0,0,0,0,0,35,147,182,252,252,252,253,252,252,252,252,253,252,252,189,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,98,229,255,253,253,253,236,107,106,53,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,106,253,252,252,252,226,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,106,253,245,242,252,252,150,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,106,253,189,56,231,252,239,42,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,62,253,252,109,169,252,253,63,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,253,253,253,253,255,81,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,252,252,252,252,253,124,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,186,252,252,252,253,168,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,142,252,252,172,56,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,138,121,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,13,121,121,191,247,133,19,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,39,241,252,252,253,252,252,242,107,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,20,189,252,252,252,253,252,252,252,245,178,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,22,187,252,252,252,252,253,252,252,252,252,198,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,103,252,252,252,248,115,53,136,252,252,252,198,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,200,252,252,252,210,0,0,107,252,252,252,198,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,200,252,252,212,33,0,0,198,252,252,252,177,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,200,252,252,176,0,0,77,247,252,252,252,66,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,47,230,252,252,147,0,0,128,252,252,252,213,28,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,81,252,252,252,162,8,133,253,252,252,252,185,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,201,253,253,253,253,253,255,253,253,253,53,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,200,252,252,252,252,252,253,252,252,252,53,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,81,252,252,252,252,252,253,252,252,252,53,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,11,67,172,172,218,252,253,252,252,252,165,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,41,252,253,252,252,252,185,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,14,252,253,252,252,252,235,49,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,14,252,253,252,252,252,252,66,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,14,252,253,252,252,252,252,66,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,13,246,253,252,252,252,213,28,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,63,253,252,252,209,88,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,29,29,53,115,96,5,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,103,165,212,240,254,254,254,254,254,121,0,0,0
0,0,0,0,0,0,0,0,0,0,8,67,148,231,243,201,137,71,24,0,0,0,0,49,255,0,0,0
0,0,0,0,0,0,0,0,0,32,172,249,204,95,20,0,0,0,0,0,0,0,0,138,183,0,0,0
0,0,0,0,0,0,0,13,131,245,154,38,0,0,0,0,0,0,0,0,0,0,96,205,21,0,0,0
0,0,0,0,0,0,14,192,227,77,0,0,0,0,0,0,0,0,0,0,0,61,170,5,0,0,0,0
0,0,0,0,0,24,199,183,18,0,0,0,0,0,0,0,0,0,0,0,0,14,21,0,0,0,0,0
0,0,0,0,0,94,213,16,0,0,0,15,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,180,129,0,0,0,0,178,241,179,97,15,2,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,203,204,0,0,0,0,0,29,104,201,254,176,29,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,42,250,150,22,0,0,0,0,0,4,77,178,241,68,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,105,238,237,153,60,0,0,0,0,0,0,139,230,24,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,115,181,243,251,184,184,184,184,207,254,151,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,21,52,99,99,157,99,99,44,2,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
